VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee,pickup_dt
1,2025-02-05 17:56:35,2025-02-05 18:35:08,1.0,9.3,1.0,N,138,141,1,42.9,11.75,0.5,12.6,6.94,1.0,75.69,2.5,1.75,0.0,2025-02-05 17:56:35
2,2025-02-05 15:33:58,2025-02-05 16:06:07,4.0,9.86,5.0,N,170,138,1,55.0,5.0,0.0,14.24,6.94,1.0,85.43,2.5,0.0,0.75,2025-02-05 15:33:58
2,2025-02-05 19:51:13,2025-02-05 20:23:20,1.0,18.45,1.0,N,132,69,1,69.5,2.5,0.5,16.09,6.94,1.0,98.28,0.0,1.75,0.0,2025-02-05 19:51:13
1,2025-02-05 20:34:16,2025-02-05 20:57:14,1.0,9.4,1.0,N,138,238,1,38.7,10.25,0.5,11.45,6.94,1.0,68.84,2.5,1.75,0.0,2025-02-05 20:34:16
2,2025-02-05 22:46:06,2025-02-05 22:57:52,1.0,5.04,1.0,N,138,95,1,22.6,6.0,0.5,6.02,0.0,1.0,37.87,0.0,1.75,0.0,2025-02-05 22:46:06
2,2025-02-05 05:15:46,2025-02-05 05:34:05,1.0,8.99,1.0,N,140,138,1,37.3,6.0,0.5,10.85,6.94,1.0,65.09,2.5,0.0,0.0,2025-02-05 05:15:46
2,2025-02-05 23:07:49,2025-02-05 23:48:57,1.0,16.75,2.0,N,132,162,1,70.0,0.0,0.5,15.0,6.94,1.0,98.44,2.5,1.75,0.75,2025-02-05 23:07:49
2,2025-02-05 20:49:06,2025-02-05 21:06:21,2.0,7.33,1.0,N,132,139,2,30.3,1.0,0.5,0.0,0.0,1.0,34.55,0.0,1.75,0.0,2025-02-05 20:49:06
2,2025-02-05 11:15:54,2025-02-05 11:44:41,1.0,9.07,1.0,N,138,140,1,41.5,5.0,0.5,11.49,6.94,1.0,70.68,2.5,1.75,0.0,2025-02-05 11:15:54
2,2025-02-05 07:32:55,2025-02-05 07:40:41,4.0,2.25,1.0,N,132,10,2,12.1,0.0,0.5,0.0,0.0,1.0,15.35,0.0,1.75,0.0,2025-02-05 07:32:55
2,2025-02-05 15:41:43,2025-02-05 16:39:22,1.0,17.26,2.0,N,68,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75,2025-02-05 15:41:43
2,2025-02-05 14:28:06,2025-02-05 14:52:01,1.0,8.12,1.0,N,138,263,1,35.2,5.0,0.5,3.0,6.94,1.0,55.89,2.5,1.75,0.0,2025-02-05 14:28:06
2,2025-02-05 17:15:36,2025-02-05 17:55:12,2.0,18.92,2.0,N,132,263,1,70.0,5.0,0.5,15.78,6.94,1.0,103.47,2.5,1.75,0.0,2025-02-05 17:15:36
2,2025-02-05 23:46:03,2025-02-06 00:03:49,1.0,7.08,1.0,N,138,198,1,29.6,6.0,0.5,7.77,0.0,1.0,46.62,0.0,1.75,0.0,2025-02-05 23:46:03
2,2025-02-05 13:41:31,2025-02-05 14:27:20,1.0,18.42,3.0,N,162,1,1,98.6,0.0,0.0,37.32,24.06,1.0,161.73,0.0,0.0,0.75,2025-02-05 13:41:31
2,2025-02-05 00:26:05,2025-02-05 00:43:37,1.0,6.7,1.0,N,132,197,1,28.2,1.0,0.5,4.0,0.0,1.0,36.45,0.0,1.75,0.0,2025-02-05 00:26:05
2,2025-02-05 17:59:11,2025-02-05 18:37:00,1.0,11.88,1.0,N,138,37,1,51.3,7.5,0.5,9.31,0.0,1.0,71.36,0.0,1.75,0.0,2025-02-05 17:59:11
2,2025-02-05 14:58:54,2025-02-05 15:30:47,1.0,7.57,1.0,N,161,138,1,38.7,5.0,0.5,9.69,0.0,1.0,58.14,2.5,0.0,0.75,2025-02-05 14:58:54
2,2025-02-05 22:49:42,2025-02-05 23:15:27,2.0,11.32,1.0,N,138,13,1,46.4,6.0,0.5,17.67,0.0,1.0,76.57,2.5,1.75,0.75,2025-02-05 22:49:42
2,2025-02-05 17:52:20,2025-02-05 18:03:37,1.0,3.16,1.0,N,132,132,2,16.3,2.5,0.5,0.0,0.0,1.0,22.05,0.0,1.75,0.0,2025-02-05 17:52:20
2,2025-02-05 12:50:14,2025-02-05 12:59:51,2.0,3.51,1.0,N,132,216,2,16.3,0.0,0.5,0.0,0.0,1.0,19.55,0.0,1.75,0.0,2025-02-05 12:50:14
2,2025-02-05 21:19:11,2025-02-05 21:35:37,1.0,9.14,1.0,N,138,229,1,35.2,6.0,0.5,10.58,6.94,1.0,65.22,2.5,1.75,0.75,2025-02-05 21:19:11
2,2025-02-05 16:08:11,2025-02-05 16:44:39,1.0,10.12,1.0,N,138,230,1,46.4,7.5,0.5,13.12,6.94,1.0,80.46,2.5,1.75,0.75,2025-02-05 16:08:11
2,2025-02-05 21:33:50,2025-02-05 22:04:27,1.0,10.5,1.0,N,138,143,1,45.0,6.0,0.5,9.0,6.94,1.0,73.44,2.5,1.75,0.75,2025-02-05 21:33:50
2,2025-02-05 19:19:26,2025-02-05 19:52:06,1.0,11.16,1.0,N,138,97,1,47.1,7.5,0.5,11.22,0.0,1.0,69.07,0.0,1.75,0.0,2025-02-05 19:19:26
2,2025-02-05 21:28:09,2025-02-05 22:08:16,1.0,19.25,2.0,N,132,50,4,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-83.44,-2.5,-1.75,-0.75,2025-02-05 21:28:09
2,2025-02-05 15:27:31,2025-02-05 16:23:06,1.0,16.39,2.0,N,233,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75,2025-02-05 15:27:31
1,2025-02-05 14:59:40,2025-02-05 15:37:15,1.0,10.7,1.0,N,138,33,1,45.7,6.75,0.5,10.75,0.0,1.0,64.7,0.0,1.75,0.0,2025-02-05 14:59:40
2,2025-02-05 08:25:39,2025-02-05 09:30:21,1.0,17.27,1.0,N,138,13,1,82.1,5.0,0.5,10.0,6.94,1.0,110.54,2.5,1.75,0.75,2025-02-05 08:25:39
2,2025-02-05 15:00:27,2025-02-05 15:32:28,1.0,9.96,1.0,N,138,232,1,42.9,5.0,0.5,13.16,0.0,1.0,67.56,2.5,1.75,0.75,2025-02-05 15:00:27
2,2025-02-05 17:29:41,2025-02-05 18:06:45,1.0,7.98,1.0,N,138,225,1,40.8,7.5,0.5,5.0,0.0,1.0,56.55,0.0,1.75,0.0,2025-02-05 17:29:41
1,2025-02-05 08:30:13,2025-02-05 09:23:36,1.0,11.7,1.0,N,132,17,1,53.4,1.75,0.5,2.0,0.0,1.0,58.65,0.0,1.75,0.0,2025-02-05 08:30:13
2,2025-02-05 07:04:54,2025-02-05 07:05:04,4.0,0.02,3.0,N,132,132,4,23.0,0.0,0.0,0.0,0.0,1.0,25.75,0.0,1.75,0.0,2025-02-05 07:04:54
2,2025-02-05 21:25:11,2025-02-05 21:42:49,1.0,7.31,1.0,N,132,135,4,-30.3,-1.0,-0.5,0.0,0.0,-1.0,-34.55,0.0,-1.75,0.0,2025-02-05 21:25:11
2,2025-02-05 14:25:33,2025-02-05 14:46:17,1.0,9.12,1.0,N,233,138,1,35.2,5.0,0.5,10.38,6.94,1.0,62.27,2.5,0.0,0.75,2025-02-05 14:25:33
2,2025-02-05 06:04:24,2025-02-05 06:23:43,1.0,9.54,1.0,N,132,196,2,-36.6,0.0,-0.5,0.0,0.0,-1.0,-39.85,0.0,-1.75,0.0,2025-02-05 06:04:24
2,2025-02-05 19:10:28,2025-02-05 19:45:49,1.0,17.7,2.0,N,132,90,1,70.0,5.0,0.5,17.34,6.94,1.0,105.78,2.5,1.75,0.75,2025-02-05 19:10:28
2,2025-02-05 16:22:36,2025-02-05 17:23:58,1.0,27.27,2.0,N,132,261,1,70.0,5.0,0.5,17.19,6.94,1.0,104.88,2.5,1.75,0.0,2025-02-05 16:22:36
2,2025-02-05 07:41:00,2025-02-05 08:51:21,1.0,16.09,2.0,N,132,261,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-05 07:41:00
1,2025-02-05 11:56:48,2025-02-05 12:40:17,2.0,16.8,2.0,N,161,132,1,70.0,3.25,0.5,16.3,6.94,1.0,97.99,2.5,0.0,0.75,2025-02-05 11:56:48
2,2025-02-05 19:51:33,2025-02-05 20:32:14,1.0,16.94,2.0,N,246,132,1,70.0,5.0,0.5,17.34,6.94,1.0,104.03,2.5,0.0,0.75,2025-02-05 19:51:33
2,2025-02-05 22:18:32,2025-02-05 22:32:00,1.0,7.9,1.0,N,132,76,2,31.0,1.0,0.5,0.0,0.0,1.0,35.25,0.0,1.75,0.0,2025-02-05 22:18:32
1,2025-02-06 08:06:09,2025-02-06 09:10:06,1.0,20.7,2.0,N,264,132,1,70.0,3.25,0.5,16.3,6.94,1.0,97.99,2.5,0.0,0.75,2025-02-06 08:06:09
2,2025-02-06 07:58:42,2025-02-06 08:46:02,2.0,18.4,2.0,N,262,132,1,70.0,0.0,0.5,8.09,6.94,1.0,89.03,2.5,0.0,0.0,2025-02-06 07:58:42
2,2025-02-06 22:44:47,2025-02-06 23:09:52,1.0,10.83,1.0,N,138,158,1,44.3,6.0,0.5,5.0,0.0,1.0,61.8,2.5,1.75,0.75,2025-02-06 22:44:47
2,2025-02-06 23:35:06,2025-02-07 00:11:02,2.0,16.92,1.0,N,132,133,1,67.4,1.0,0.5,13.98,0.0,1.0,85.63,0.0,1.75,0.0,2025-02-06 23:35:06
2,2025-02-06 17:24:27,2025-02-06 18:27:28,1.0,31.2,2.0,N,132,68,1,70.0,4.25,0.5,10.0,6.94,1.0,97.69,2.5,1.75,0.75,2025-02-06 17:24:27
2,2025-02-06 22:07:55,2025-02-06 22:36:53,1.0,10.38,1.0,N,138,181,2,45.0,6.0,0.5,0.0,0.0,1.0,54.25,0.0,1.75,0.0,2025-02-06 22:07:55
2,2025-02-06 18:27:06,2025-02-06 19:16:22,1.0,21.55,2.0,N,132,143,1,70.0,5.0,0.5,17.19,6.94,1.0,104.88,2.5,1.75,0.0,2025-02-06 18:27:06
2,2025-02-06 21:56:15,2025-02-06 22:16:19,1.0,7.07,1.0,N,132,197,1,31.0,1.0,0.5,6.7,0.0,1.0,41.95,0.0,1.75,0.0,2025-02-06 21:56:15
2,2025-02-06 19:30:22,2025-02-06 19:58:34,2.0,16.56,2.0,N,132,233,2,70.0,5.0,0.5,0.0,6.94,1.0,88.44,2.5,1.75,0.75,2025-02-06 19:30:22
2,2025-02-06 07:07:26,2025-02-06 07:31:46,1.0,9.66,1.0,N,234,138,1,40.1,5.0,0.5,8.52,6.94,1.0,65.31,2.5,0.0,0.75,2025-02-06 07:07:26
2,2025-02-06 18:50:27,2025-02-06 19:18:39,1.0,10.33,1.0,N,138,163,1,42.9,7.5,0.5,12.42,6.94,1.0,76.26,2.5,1.75,0.75,2025-02-06 18:50:27
2,2025-02-06 11:41:42,2025-02-06 12:19:28,1.0,9.76,5.0,N,170,138,4,65.0,5.0,0.0,0.0,6.94,1.0,81.19,2.5,0.0,0.75,2025-02-06 11:41:42
1,2025-02-06 16:34:31,2025-02-06 16:34:46,1.0,0.0,1.0,N,132,132,3,3.0,4.25,0.5,0.0,0.0,1.0,8.75,0.0,1.75,0.0,2025-02-06 16:34:31
2,2025-02-06 08:29:15,2025-02-06 08:35:44,1.0,3.78,5.0,N,216,132,1,87.0,0.0,0.0,17.6,0.0,1.0,105.6,0.0,0.0,0.0,2025-02-06 08:29:15
2,2025-02-06 17:12:37,2025-02-06 17:48:15,1.0,12.52,1.0,N,164,138,1,52.0,7.5,0.5,1.0,6.94,1.0,72.19,2.5,0.0,0.75,2025-02-06 17:12:37
2,2025-02-06 15:29:55,2025-02-06 16:07:29,1.0,14.31,1.0,N,132,129,2,57.6,0.0,0.5,0.0,0.0,1.0,60.85,0.0,1.75,0.0,2025-02-06 15:29:55
2,2025-02-06 21:20:18,2025-02-06 21:54:11,1.0,18.0,2.0,N,132,230,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-06 21:20:18
2,2025-02-06 21:21:20,2025-02-06 21:51:01,1.0,19.92,1.0,N,132,119,4,-72.3,-1.0,-0.5,0.0,-6.94,-1.0,-83.49,0.0,-1.75,0.0,2025-02-06 21:21:20
2,2025-02-06 15:35:29,2025-02-06 15:55:27,1.0,8.55,1.0,N,138,236,1,36.6,5.0,0.5,10.51,6.94,1.0,64.8,2.5,1.75,0.0,2025-02-06 15:35:29
2,2025-02-06 14:54:47,2025-02-06 15:47:13,2.0,15.45,2.0,N,163,132,4,-70.0,0.0,-0.5,0.0,0.0,-1.0,-74.75,-2.5,0.0,-0.75,2025-02-06 14:54:47
2,2025-02-06 08:04:03,2025-02-06 09:14:40,2.0,19.16,2.0,N,132,158,1,70.0,0.0,0.5,20.42,6.94,1.0,103.86,2.5,1.75,0.75,2025-02-06 08:04:03
1,2025-02-06 13:19:47,2025-02-06 14:03:25,1.0,16.1,2.0,N,107,132,1,70.0,3.25,0.5,20.4,6.94,1.0,102.09,2.5,0.0,0.75,2025-02-06 13:19:47
2,2025-02-06 14:49:39,2025-02-06 15:43:45,3.0,17.57,2.0,N,132,230,2,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-06 14:49:39
2,2025-02-06 15:42:05,2025-02-06 16:43:42,2.0,16.71,2.0,N,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75,2025-02-06 15:42:05
2,2025-02-06 22:38:47,2025-02-06 23:16:40,2.0,20.8,2.0,N,132,239,1,70.0,0.0,0.5,16.54,6.94,1.0,99.23,2.5,1.75,0.0,2025-02-06 22:38:47
2,2025-02-06 23:45:01,2025-02-06 23:51:21,1.0,4.09,1.0,N,132,215,4,17.0,1.0,0.5,0.0,0.0,1.0,21.25,0.0,1.75,0.0,2025-02-06 23:45:01
2,2025-02-06 09:11:49,2025-02-06 10:17:16,1.0,22.19,2.0,N,132,87,1,70.0,0.0,0.5,5.0,6.94,1.0,88.44,2.5,1.75,0.75,2025-02-06 09:11:49
2,2025-02-06 06:59:29,2025-02-06 08:37:06,2.0,19.42,2.0,N,132,239,3,-70.0,0.0,-0.5,10.0,0.0,-1.0,-66.5,-2.5,-1.75,-0.75,2025-02-06 06:59:29
2,2025-02-06 18:49:54,2025-02-06 19:23:25,1.0,8.62,1.0,N,138,236,1,41.5,7.5,0.5,10.75,0.0,1.0,66.25,2.5,1.75,0.75,2025-02-06 18:49:54
2,2025-02-06 04:43:59,2025-02-06 05:10:28,1.0,11.58,1.0,N,230,138,1,47.1,6.0,0.5,12.96,6.94,1.0,77.75,2.5,0.0,0.75,2025-02-06 04:43:59
2,2025-02-06 18:12:12,2025-02-06 18:39:26,4.0,10.32,1.0,N,138,79,1,42.9,7.5,0.5,10.0,0.0,1.0,66.9,2.5,1.75,0.75,2025-02-06 18:12:12
2,2025-02-06 16:05:00,2025-02-06 16:47:37,1.0,18.11,2.0,N,132,75,2,70.0,5.0,0.5,0.0,6.94,1.0,85.19,0.0,1.75,0.0,2025-02-06 16:05:00
2,2025-02-06 15:10:00,2025-02-06 16:09:48,1.0,16.94,2.0,N,148,132,1,70.0,0.0,0.5,16.84,6.94,1.0,101.03,2.5,0.0,0.75,2025-02-06 15:10:00
2,2025-02-06 12:42:09,2025-02-06 13:01:07,1.0,7.78,1.0,N,138,170,1,31.7,5.0,0.5,9.68,6.94,1.0,59.82,2.5,1.75,0.75,2025-02-06 12:42:09
2,2025-02-06 16:04:22,2025-02-06 16:22:28,1.0,7.59,1.0,N,132,132,1,30.3,2.5,0.5,6.86,0.0,1.0,42.91,0.0,1.75,0.0,2025-02-06 16:04:22
2,2025-02-06 20:20:47,2025-02-06 20:35:03,2.0,8.2,1.0,N,138,140,1,31.7,6.0,0.5,3.0,6.94,1.0,53.39,2.5,1.75,0.0,2025-02-06 20:20:47
2,2025-02-06 18:05:48,2025-02-06 19:00:26,1.0,17.56,2.0,N,48,132,1,70.0,5.0,0.5,10.0,6.94,1.0,96.69,2.5,0.0,0.75,2025-02-06 18:05:48
2,2025-02-06 21:23:48,2025-02-06 21:42:33,1.0,8.18,1.0,N,132,63,1,33.1,1.0,0.5,7.12,0.0,1.0,44.47,0.0,1.75,0.0,2025-02-06 21:23:48
2,2025-02-06 22:16:04,2025-02-06 22:30:25,1.0,7.33,1.0,N,132,93,3,-29.6,-1.0,-0.5,0.0,0.0,-1.0,-33.85,0.0,-1.75,0.0,2025-02-06 22:16:04
2,2025-02-06 23:26:19,2025-02-06 23:54:26,2.0,16.42,2.0,N,132,107,1,70.0,0.0,0.5,16.69,6.94,1.0,100.13,2.5,1.75,0.75,2025-02-06 23:26:19
2,2025-02-06 14:40:35,2025-02-06 15:10:27,1.0,8.68,1.0,N,138,238,1,39.4,5.0,0.5,13.21,6.94,1.0,67.8,0.0,1.75,0.0,2025-02-06 14:40:35
2,2025-02-06 16:28:17,2025-02-06 17:05:39,1.0,9.96,1.0,N,132,198,1,45.0,2.5,0.5,9.8,0.0,1.0,60.55,0.0,1.75,0.0,2025-02-06 16:28:17
2,2025-02-06 06:33:48,2025-02-06 07:31:06,1.0,28.16,1.0,N,132,231,4,105.9,0.0,0.5,0.0,6.94,1.0,118.59,2.5,1.75,0.0,2025-02-06 06:33:48
1,2025-02-06 16:23:12,2025-02-06 16:50:43,1.0,8.9,1.0,N,170,138,1,38.0,10.75,0.5,11.4,6.94,1.0,68.59,2.5,0.0,0.75,2025-02-06 16:23:12
2,2025-02-06 16:36:31,2025-02-06 17:09:10,1.0,14.1,1.0,N,132,129,1,56.9,2.5,0.5,12.18,0.0,1.0,74.83,0.0,1.75,0.0,2025-02-06 16:36:31
2,2025-02-06 18:11:22,2025-02-06 18:44:24,1.0,11.07,1.0,N,138,50,1,48.5,7.5,0.5,12.5,6.94,1.0,81.94,2.5,1.75,0.75,2025-02-06 18:11:22
2,2025-02-06 03:49:07,2025-02-06 04:10:43,,12.66,,,88,138,0,43.27,0.0,0.5,8.64,0.0,1.0,56.66,,,0.75,2025-02-06 03:49:07
2,2025-02-06 15:10:35,2025-02-06 15:38:24,1.0,9.96,1.0,N,107,138,1,41.5,5.0,0.5,11.64,6.94,1.0,69.83,2.5,0.0,0.75,2025-02-06 15:10:35
2,2025-02-06 08:18:52,2025-02-06 08:55:21,2.0,11.26,1.0,N,142,138,2,52.0,5.0,0.5,0.0,6.94,1.0,67.94,2.5,0.0,0.0,2025-02-06 08:18:52
2,2025-02-06 09:05:26,2025-02-06 09:05:40,1.0,0.08,5.0,N,138,138,1,65.0,5.0,0.0,14.2,0.0,1.0,86.95,0.0,1.75,0.0,2025-02-06 09:05:26
1,2025-02-06 17:12:03,2025-02-06 17:42:39,1.0,10.8,1.0,N,162,138,1,42.9,10.75,0.5,10.0,6.94,1.0,72.09,2.5,0.0,0.75,2025-02-06 17:12:03
2,2025-02-06 10:01:57,2025-02-06 10:20:07,1.0,8.51,4.0,N,132,265,1,40.1,0.0,0.5,8.32,0.0,1.0,51.67,0.0,1.75,0.0,2025-02-06 10:01:57
2,2025-02-06 11:46:37,2025-02-06 12:31:52,2.0,16.83,2.0,N,132,229,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-06 11:46:37
2,2025-02-06 00:25:35,2025-02-06 01:07:37,1.0,21.87,2.0,N,132,142,1,70.0,0.0,0.5,16.54,6.94,1.0,99.23,2.5,1.75,0.0,2025-02-06 00:25:35
1,2025-02-06 17:10:08,2025-02-06 17:49:55,1.0,12.0,1.0,N,138,225,1,49.2,9.25,0.5,12.0,0.0,1.0,71.95,0.0,1.75,0.0,2025-02-06 17:10:08
2,2025-02-06 17:25:07,2025-02-06 18:00:43,1.0,10.53,1.0,N,138,231,1,47.1,7.5,0.5,12.22,0.0,1.0,73.32,2.5,1.75,0.75,2025-02-06 17:25:07
1,2025-02-06 10:39:11,2025-02-06 11:28:14,1.0,17.4,2.0,N,132,161,1,70.0,5.0,0.5,20.85,6.94,1.0,104.29,2.5,1.75,0.75,2025-02-06 10:39:11
2,2025-02-06 13:10:19,2025-02-06 13:21:48,1.0,5.16,1.0,N,132,130,2,22.6,0.0,0.5,0.0,0.0,1.0,25.85,0.0,1.75,0.0,2025-02-06 13:10:19
2,2025-02-06 14:14:50,2025-02-06 15:03:26,1.0,18.12,2.0,N,132,230,2,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-06 14:14:50
2,2025-02-06 08:06:51,2025-02-06 08:43:07,1.0,16.25,1.0,N,132,183,1,62.5,0.0,0.5,3.0,6.94,1.0,75.69,0.0,1.75,0.0,2025-02-06 08:06:51
2,2025-02-06 23:37:47,2025-02-07 00:17:39,3.0,18.12,2.0,N,132,75,4,70.0,0.0,0.5,0.0,6.94,1.0,80.19,0.0,1.75,0.0,2025-02-06 23:37:47
2,2025-02-06 21:12:53,2025-02-06 21:41:38,3.0,16.1,1.0,N,132,17,1,61.8,1.0,0.5,0.0,0.0,1.0,66.05,0.0,1.75,0.0,2025-02-06 21:12:53
2,2025-02-06 15:45:39,2025-02-06 15:46:11,1.0,0.23,5.0,N,1,1,1,115.0,0.0,0.0,20.0,14.06,1.0,150.06,0.0,0.0,0.0,2025-02-06 15:45:39
2,2025-02-06 16:19:00,2025-02-06 16:55:00,,16.91,,,107,1,0,75.3,0.0,0.0,5.0,19.06,1.0,101.11,,,0.75,2025-02-06 16:19:00
2,2025-02-06 18:29:14,2025-02-06 19:21:35,4.0,17.69,2.0,N,132,230,2,70.0,5.0,0.5,0.0,6.94,1.0,88.44,2.5,1.75,0.75,2025-02-06 18:29:14
2,2025-02-06 11:18:37,2025-02-06 11:44:44,1.0,11.9,1.0,N,87,138,1,49.2,5.0,0.5,9.44,0.0,1.0,68.39,2.5,0.0,0.75,2025-02-06 11:18:37
1,2025-02-06 23:16:37,2025-02-06 23:37:32,1.0,12.5,4.0,N,132,101,1,65.3,2.75,0.5,17.35,0.0,1.0,86.9,0.0,1.75,0.0,2025-02-06 23:16:37
2,2025-02-06 14:46:31,2025-02-06 15:34:20,1.0,20.1,2.0,N,132,87,2,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-06 14:46:31
1,2025-02-06 02:45:56,2025-02-06 03:09:15,2.0,16.4,2.0,N,233,132,1,70.0,3.25,0.5,16.3,6.94,1.0,97.99,2.5,0.0,0.75,2025-02-06 02:45:56
1,2025-02-06 18:19:26,2025-02-06 19:03:59,4.0,18.1,2.0,N,132,230,2,70.0,10.0,0.5,0.0,6.94,1.0,88.44,2.5,1.75,0.75,2025-02-06 18:19:26
2,2025-02-06 08:03:39,2025-02-06 08:44:13,,10.83,,,62,132,0,52.1,0.0,0.5,10.72,0.0,1.0,64.32,,,0.0,2025-02-06 08:03:39
2,2025-02-06 22:08:58,2025-02-06 22:29:51,2.0,9.09,1.0,N,138,137,1,37.3,6.0,0.5,6.0,6.94,1.0,62.74,2.5,1.75,0.75,2025-02-06 22:08:58
2,2025-02-06 12:09:12,2025-02-06 13:07:07,1.0,16.57,2.0,N,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75,2025-02-06 12:09:12
1,2025-02-06 11:47:54,2025-02-06 12:41:21,1.0,18.5,2.0,N,132,230,3,70.0,5.0,0.5,0.0,0.0,1.0,76.5,2.5,1.75,0.75,2025-02-06 11:47:54
2,2025-02-06 15:45:26,2025-02-06 16:14:37,1.0,10.67,1.0,N,138,162,1,45.0,5.0,0.5,12.19,6.94,1.0,74.88,2.5,1.75,0.0,2025-02-06 15:45:26
2,2025-02-06 17:13:57,2025-02-06 17:51:11,4.0,17.21,5.0,N,162,1,1,150.0,0.0,0.0,33.56,16.06,1.0,201.37,0.0,0.0,0.75,2025-02-06 17:13:57
2,2025-02-06 08:12:54,2025-02-06 08:13:02,1.0,0.0,5.0,N,138,138,1,65.0,3.25,0.0,17.31,0.0,1.0,88.31,0.0,1.75,0.0,2025-02-06 08:12:54
2,2025-02-06 13:30:00,2025-02-06 14:01:41,1.0,10.31,1.0,N,138,148,1,45.7,5.0,0.5,12.83,6.94,1.0,76.97,2.5,1.75,0.75,2025-02-06 13:30:00
1,2025-02-06 13:01:57,2025-02-06 13:02:09,1.0,0.0,1.0,N,132,132,4,3.0,0.0,0.5,0.0,0.0,1.0,4.5,0.0,0.0,0.0,2025-02-06 13:01:57
2,2025-02-06 17:34:22,2025-02-06 18:30:26,1.0,20.05,2.0,N,132,238,3,70.0,5.0,0.5,0.0,13.88,1.0,95.38,2.5,1.75,0.75,2025-02-06 17:34:22
1,2025-02-06 22:03:19,2025-02-06 22:19:46,1.0,8.3,1.0,N,138,263,1,34.5,10.25,0.5,0.0,6.94,1.0,53.19,2.5,1.75,0.0,2025-02-06 22:03:19
2,2025-02-06 21:43:32,2025-02-06 22:20:58,2.0,20.76,2.0,N,132,231,1,70.0,0.0,0.5,7.0,0.0,1.0,83.5,2.5,1.75,0.75,2025-02-06 21:43:32
2,2025-02-06 20:32:06,2025-02-06 20:57:36,6.0,15.76,1.0,N,132,55,2,59.0,1.0,0.5,0.0,0.0,1.0,63.25,0.0,1.75,0.0,2025-02-06 20:32:06
2,2025-02-06 16:17:50,2025-02-06 16:45:55,1.0,10.12,1.0,N,163,138,1,42.9,7.5,0.5,12.42,6.94,1.0,74.51,2.5,0.0,0.75,2025-02-06 16:17:50
2,2025-02-06 19:39:52,2025-02-06 20:04:00,1.0,10.53,1.0,N,138,43,1,43.6,7.5,0.5,25.0,6.94,1.0,88.79,2.5,1.75,0.0,2025-02-06 19:39:52
2,2025-02-06 15:08:48,2025-02-06 16:05:22,1.0,18.98,2.0,N,132,158,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-06 15:08:48
1,2025-02-06 12:47:52,2025-02-06 13:28:04,1.0,12.1,1.0,N,230,138,1,54.1,8.25,0.5,14.15,6.94,1.0,84.94,2.5,0.0,0.75,2025-02-06 12:47:52
2,2025-02-06 13:29:31,2025-02-06 13:52:39,1.0,9.49,1.0,N,138,237,1,40.1,5.0,0.5,14.01,6.94,1.0,71.8,2.5,1.75,0.0,2025-02-06 13:29:31
2,2025-02-06 21:49:05,2025-02-06 22:05:45,1.0,8.07,1.0,N,138,170,1,33.1,6.0,0.5,10.01,6.94,1.0,61.8,2.5,1.75,0.0,2025-02-06 21:49:05
2,2025-02-06 21:57:15,2025-02-06 22:06:17,1.0,3.37,1.0,N,132,219,2,15.6,1.0,0.5,0.0,0.0,1.0,19.85,0.0,1.75,0.0,2025-02-06 21:57:15
2,2025-02-06 22:07:44,2025-02-06 22:26:20,2.0,8.69,1.0,N,138,161,1,35.2,6.0,0.5,10.58,6.94,1.0,65.22,2.5,1.75,0.75,2025-02-06 22:07:44
1,2025-02-06 14:47:52,2025-02-06 15:48:53,1.0,36.8,5.0,N,132,1,1,170.0,1.75,0.0,20.0,0.0,1.0,192.75,0.0,1.75,0.0,2025-02-06 14:47:52
2,2025-02-06 15:22:47,2025-02-06 16:12:05,1.0,17.82,2.0,N,132,48,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-06 15:22:47
2,2025-02-06 16:06:38,2025-02-06 16:38:06,1.0,8.69,1.0,N,161,138,1,39.4,7.5,0.5,10.33,0.0,1.0,61.98,2.5,0.0,0.75,2025-02-06 16:06:38
1,2025-02-06 20:05:38,2025-02-06 20:37:31,4.0,17.8,2.0,N,132,164,2,70.0,5.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-06 20:05:38
